date,id,instruments,s2:mgrs_tile,s2:processing_baseline,s2:dark_features_percentage,proj:code,s2:thin_cirrus_percentage,s2:reflectance_conversion_factor,sat:relative_orbit,s2:nodata_pixel_percentage,platform,s2:snow_ice_percentage,s2:cloud_shadow_percentage,s2:mean_solar_zenith,s2:medium_proba_clouds_percentage,s2:product_type,s2:vegetation_percentage,s2:not_vegetated_percentage,constellation,s2:product_uri,s2:saturated_defective_pixel_percentage,s2:mean_solar_azimuth,s2:datastrip_id,eo:cloud_cover,s2:unclassified_percentage,s2:high_proba_clouds_percentage,sat:orbit_state,s2:generation_time,s2:degraded_msi_data_percentage,s2:water_percentage,s2:datatake_id,s2:granule_id,s2:datatake_type,proj:shape,gsd,epsg,ndvi_mean
2023-01-06 17:07:11.024,S2A_MSIL2A_20230106T170711_R069_T15TVH_20240809T140616,msi,15TVH,05.10,0.015611,EPSG:32615,0.004864,1.03431552591942,69,0.748388,Sentinel-2A,92.903155,0.0,67.1848003205882,1.885953,S2MSI2A,5.3e-05,1.103353,Sentinel 2,S2A_MSIL2A_20230106T170711_N0510_R069_T15TVH_20240809T140616.SAFE,0.0,162.920328456677,S2A_OPER_MSI_L2A_DS_S2RP_20240809T140616_S20230106T171042_N05.10,4.492538,0.000411,2.601722,descending,2024-08-09T14:06:16.000000Z,0.0065,1.484877,GS2A_20230106T170711_039391_N05.10,S2A_OPER_MSI_L2A_TL_S2RP_20240809T140616_A039391_T15TVH_N05.10,INS-NOBS,{10980},10.0,32610,0.012441441583013723
2023-01-06 17:07:11.024,S2A_MSIL2A_20230106T170711_R069_T15TVH_20230107T080743,msi,15TVH,04.00,0.001925,EPSG:32615,0.00464,1.03431552591942,69,0.748996,Sentinel-2A,93.140531,0.0,67.1847999685276,1.743738,S2MSI2A,4.7e-05,1.35889,Sentinel 2,S2A_MSIL2A_20230106T170711_N0400_R069_T15TVH_20230107T080743.SAFE,0.0,162.920330059354,S2A_OPER_MSI_L2A_DS_ESRI_20230107T080743_S20230106T171042_N04.00,3.990623,0.000294,2.242245,descending,2023-01-07T08:07:43.18072Z,0.0065,1.507691,GS2A_20230106T170711_039391_N04.00,S2A_OPER_MSI_L2A_TL_ESRI_20230107T080743_A039391_T15TVH_N04.00,INS-NOBS,{10980},10.0,32610,0.012516158161566105
2023-01-26 17:06:01.024,S2A_MSIL2A_20230126T170601_R069_T15TVH_20240808T190453,msi,15TVH,05.10,0.002654,EPSG:32615,0.549196,1.03241853500335,69,0.858063,Sentinel-2A,99.343002,0.003624,63.8794748573959,0.08933,S2MSI2A,3.3e-05,0.004525,Sentinel 2,S2A_MSIL2A_20230126T170601_N0510_R069_T15TVH_20240808T190453.SAFE,0.0,160.208123617297,S2A_OPER_MSI_L2A_DS_S2RP_20240808T190453_S20230126T170639_N05.10,0.639065,0.0,0.000539,descending,2024-08-08T19:04:53.000000Z,0.0068,0.007091,GS2A_20230126T170601_039677_N05.10,S2A_OPER_MSI_L2A_TL_S2RP_20240808T190453_A039677_T15TVH_N05.10,INS-NOBS,{10980},10.0,32610,-0.0054954667430802415
2023-01-26 17:06:01.024,S2A_MSIL2A_20230126T170601_R069_T15TVH_20230127T191128,msi,15TVH,04.00,0.000201,EPSG:32615,0.218397,1.03241853500335,69,0.858577,Sentinel-2A,99.672544,0.0034,63.8794744524219,0.091863,S2MSI2A,4.7e-05,0.004628,Sentinel 2,S2A_MSIL2A_20230126T170601_N0400_R069_T15TVH_20230127T191128.SAFE,0.0,160.208125284414,S2A_OPER_MSI_L2A_DS_ESRI_20230127T191129_S20230126T170639_N04.00,0.310783,0.0,0.000522,descending,2023-01-27T19:11:28.508983Z,0.0067,0.008397,GS2A_20230126T170601_039677_N04.00,S2A_OPER_MSI_L2A_TL_ESRI_20230127T191129_A039677_T15TVH_N04.00,INS-NOBS,{10980},10.0,32610,-0.00548511800857623
2023-02-05 17:05:11.024,S2A_MSIL2A_20230205T170511_R069_T15TVG_20240814T205731,msi,15TVG,05.10,0.003756,EPSG:32615,0.000269,1.02998453800369,69,0.0,Sentinel-2A,89.719319,0.0,60.4126669207025,3.412935,S2MSI2A,0.032074,6.302441,Sentinel 2,S2A_MSIL2A_20230205T170511_N0510_R069_T15TVG_20240814T205731.SAFE,0.0,158.887179888737,S2A_OPER_MSI_L2A_DS_S2RP_20240814T205731_S20230205T170506_N05.10,3.732778,2.7e-05,0.319574,descending,2024-08-14T20:57:31.000000Z,0.0,0.209604,GS2A_20230205T170511_039820_N05.10,S2A_OPER_MSI_L2A_TL_S2RP_20240814T205731_A039820_T15TVG_N05.10,INS-NOBS,{10980},10.0,32610,-0.02535870759500811
2023-02-05 17:05:11.024,S2A_MSIL2A_20230205T170511_R069_T15TVG_20230206T112057,msi,15TVG,04.00,0.001025,EPSG:32615,0.000252,1.02998453800369,69,2.7e-05,Sentinel-2A,89.883143,0.0,60.4126663824941,3.250965,S2MSI2A,0.032037,6.290605,Sentinel 2,S2A_MSIL2A_20230205T170511_N0400_R069_T15TVG_20230206T112057.SAFE,0.0,158.887182027144,S2A_OPER_MSI_L2A_DS_ESRI_20230206T112057_S20230205T170506_N04.00,3.56981,0.000949,0.318592,descending,2023-02-06T11:20:57.651Z,0.0,0.222431,GS2A_20230205T170511_039820_N04.00,S2A_OPER_MSI_L2A_TL_ESRI_20230206T112057_A039820_T15TVG_N04.00,INS-NOBS,{10980},10.0,32610,-0.021170777347383228
2023-02-08 17:14:51.024,S2A_MSIL2A_20230208T171451_R112_T15TVH_20240813T161319,msi,15TVH,05.10,0.00168,EPSG:32615,0.057382,1.02907368037184,112,16.467503,Sentinel-2A,98.014194,0.003702,59.7578754386309,0.051269,S2MSI2A,2.8e-05,0.107599,Sentinel 2,S2A_MSIL2A_20230208T171451_N0510_R112_T15TVH_20240813T161319.SAFE,0.0,161.33713382681,S2A_OPER_MSI_L2A_DS_S2RP_20240813T161319_S20230208T172035_N05.10,0.108743,0.000159,9.1e-05,descending,2024-08-13T16:13:19.000000Z,0.0262,1.763891,GS2A_20230208T171451_039863_N05.10,S2A_OPER_MSI_L2A_TL_S2RP_20240813T161319_A039863_T15TVH_N05.10,INS-NOBS,{10980},10.0,32610,-0.0068733697378785055
2023-02-08 17:14:51.024,S2A_MSIL2A_20230208T171451_R112_T15TVH_20230209T131126,msi,15TVH,04.00,0.0,EPSG:32615,0.056834,1.02907368037184,112,16.467421,Sentinel-2A,98.017126,0.003686,59.757874346839,0.049704,S2MSI2A,2.8e-05,0.097328,Sentinel 2,S2A_MSIL2A_20230208T171451_N0400_R112_T15TVH_20230209T131126.SAFE,0.0,161.337138870079,S2A_OPER_MSI_L2A_DS_ESRI_20230209T131127_S20230208T172035_N04.00,0.106642,0.000187,0.000103,descending,2023-02-09T13:11:26.83270Z,0.0261,1.774995,GS2A_20230208T171451_039863_N04.00,S2A_OPER_MSI_L2A_TL_ESRI_20230209T131127_A039863_T15TVH_N04.00,INS-NOBS,{10980},10.0,32610,-0.008792754287921098
2023-02-10 17:04:39.024,S2B_MSIL2A_20230210T170439_R069_T15TVH_20240813T213500,msi,15TVH,05.10,0.001034,EPSG:32615,0.002668,1.02842671923168,69,0.873912,Sentinel-2B,99.248272,0.000174,59.7697520407162,0.007447,S2MSI2A,0.000258,0.722737,Sentinel 2,S2B_MSIL2A_20230210T170439_N0510_R069_T15TVH_20240813T213500.SAFE,0.0,158.435799099597,S2B_OPER_MSI_L2A_DS_S2RP_20240813T213500_S20230210T170434_N05.10,0.011671,0.0,0.001556,descending,2024-08-13T21:35:00.000000Z,0.0215,0.015855,GS2B_20230210T170439_030983_N05.10,S2B_OPER_MSI_L2A_TL_S2RP_20240813T213500_A030983_T15TVH_N05.10,INS-NOBS,{10980},10.0,32610,0.017959874502567003
2023-02-10 17:04:39.024,S2B_MSIL2A_20230210T170439_R069_T15TVH_20230211T133908,msi,15TVH,04.00,0.0,EPSG:32615,0.003454,1.02842671923168,69,0.875764,Sentinel-2B,99.24562,0.000174,59.7697520804047,0.006493,S2MSI2A,0.000268,0.725937,Sentinel 2,S2B_MSIL2A_20230210T170439_N0400_R069_T15TVH_20230211T133908.SAFE,0.0,158.435798935787,S2B_OPER_MSI_L2A_DS_ESRI_20230211T133909_S20230210T170434_N04.00,0.011645,0.0,0.001697,descending,2023-02-11T13:39:08.794828Z,0.0108,0.016361,GS2B_20230210T170439_030983_N04.00,S2B_OPER_MSI_L2A_TL_ESRI_20230211T133909_A030983_T15TVH_N04.00,INS-NOBS,{10980},10.0,32610,0.01801629170044458
2023-02-10 17:04:39.024,S2B_MSIL2A_20230210T170439_R069_T15TVG_20240813T213500,msi,15TVG,05.10,0.007207,EPSG:32615,2.98301,1.02842671923168,69,10.187843,Sentinel-2B,40.267056,0.013735,58.9141514539021,0.075676,S2MSI2A,0.499511,55.818117,Sentinel 2,S2B_MSIL2A_20230210T170439_N0510_R069_T15TVG_20240813T213500.SAFE,0.0,158.313420826431,S2B_OPER_MSI_L2A_DS_S2RP_20240813T213500_S20230210T170434_N05.10,3.082875,0.001903,0.02419,descending,2024-08-13T21:35:00.000000Z,0.0209,0.309596,GS2B_20230210T170439_030983_N05.10,S2B_OPER_MSI_L2A_TL_S2RP_20240813T213500_A030983_T15TVG_N05.10,INS-NOBS,{10980},10.0,32610,0.029792295809089986
2023-02-10 17:04:39.024,S2B_MSIL2A_20230210T170439_R069_T15TVG_20230211T110539,msi,15TVG,04.00,0.002748,EPSG:32615,2.973954,1.02842671923168,69,10.184797,Sentinel-2B,40.176556,0.013044,58.9141515476781,0.08325,S2MSI2A,0.498781,55.904692,Sentinel 2,S2B_MSIL2A_20230210T170439_N0400_R069_T15TVG_20230211T110539.SAFE,0.0,158.313420451724,S2B_OPER_MSI_L2A_DS_ESRI_20230211T110540_S20230210T170434_N04.00,3.08253,0.001954,0.025327,descending,2023-02-11T11:05:39.988320Z,0.0102,0.319696,GS2B_20230210T170439_030983_N04.00,S2B_OPER_MSI_L2A_TL_ESRI_20230211T110540_A030983_T15TVG_N04.00,INS-NOBS,{10980},10.0,32610,0.02982673584249426
2023-02-13 17:14:19.024,S2B_MSIL2A_20230213T171419_R112_T15TVH_20240816T032257,msi,15TVH,05.10,0.000616,EPSG:32615,0.000524,1.02738760791359,112,16.467911,Sentinel-2B,96.643305,0.0,58.1709624269633,0.002141,S2MSI2A,0.000707,3.295144,Sentinel 2,S2B_MSIL2A_20230213T171419_N0510_R112_T15TVH_20240816T032257.SAFE,0.0,160.859849946449,S2B_OPER_MSI_L2A_DS_S2RP_20240816T032257_S20230213T171419_N05.10,0.002665,0.0,0.0,descending,2024-08-16T03:22:57.000000Z,0.0237,0.057565,GS2B_20230213T171419_031026_N05.10,S2B_OPER_MSI_L2A_TL_S2RP_20240816T032257_A031026_T15TVH_N05.10,INS-NOBS,{10980},10.0,32610,0.03534092350466682
2023-02-13 17:14:19.024,S2B_MSIL2A_20230213T171419_R112_T15TVH_20230214T045809,msi,15TVH,04.00,0.0,EPSG:32615,0.000544,1.02738760791359,112,16.465046,Sentinel-2B,96.634567,0.0,58.1709628397222,0.003181,S2MSI2A,0.000751,3.301822,Sentinel 2,S2B_MSIL2A_20230213T171419_N0400_R112_T15TVH_20230214T045809.SAFE,0.0,160.859848041165,S2B_OPER_MSI_L2A_DS_ESRI_20230214T045811_S20230213T171419_N04.00,0.003726,0.000465,0.0,descending,2023-02-14T04:58:09.703483Z,0.0237,0.058659,GS2B_20230213T171419_031026_N04.00,S2B_OPER_MSI_L2A_TL_ESRI_20230214T045811_A031026_T15TVH_N04.00,INS-NOBS,{10980},10.0,32610,0.03642683167390813
2023-02-13 17:14:19.024,S2B_MSIL2A_20230213T171419_R112_T15TVG_20240816T032257,msi,15TVG,05.10,0.006572,EPSG:32615,0.000996,1.02738760791359,112,42.396688,Sentinel-2B,29.590106,0.026622,57.3041942416101,0.00159,S2MSI2A,0.885357,68.876338,Sentinel 2,S2B_MSIL2A_20230213T171419_N0510_R112_T15TVG_20240816T032257.SAFE,0.0,160.748983423909,S2B_OPER_MSI_L2A_DS_S2RP_20240816T032257_S20230213T171419_N05.10,0.002736,0.001567,0.00015,descending,2024-08-16T03:22:57.000000Z,0.0307,0.610706,GS2B_20230213T171419_031026_N05.10,S2B_OPER_MSI_L2A_TL_S2RP_20240816T032257_A031026_T15TVG_N05.10,INS-NOBS,{10980},10.0,32610,0.05011873413173664
2023-02-13 17:14:19.024,S2B_MSIL2A_20230213T171419_R112_T15TVG_20230214T063503,msi,15TVG,04.00,0.000392,EPSG:32615,0.000945,1.02738760791359,112,42.39409,Sentinel-2B,29.572549,0.013978,57.3041947154304,0.000697,S2MSI2A,0.886072,68.892878,Sentinel 2,S2B_MSIL2A_20230213T171419_N0400_R112_T15TVG_20230214T063503.SAFE,0.0,160.748981262872,S2B_OPER_MSI_L2A_DS_ESRI_20230214T063504_S20230213T171419_N04.00,0.001711,0.001417,6.9e-05,descending,2023-02-14T06:35:03.496596Z,0.0307,0.630999,GS2B_20230213T171419_031026_N04.00,S2B_OPER_MSI_L2A_TL_ESRI_20230214T063504_A031026_T15TVG_N04.00,INS-NOBS,{10980},10.0,32610,0.05112405999827522
2023-02-20 17:03:29.024,S2B_MSIL2A_20230220T170329_R069_T15TVG_20230224T110029,msi,15TVG,04.00,0.0,EPSG:32615,0.901918,1.02469429704099,69,0.0,Sentinel-2B,3.358798,0.040527,55.5857635133443,0.252663,S2MSI2A,0.634208,94.082177,Sentinel 2,S2B_MSIL2A_20230220T170329_N0400_R069_T15TVG_20230224T110029.SAFE,0.0,157.275205766181,S2B_OPER_MSI_L2A_DS_ESRI_20230224T110030_S20230220T170847_N04.00,1.171307,0.094615,0.016725,descending,2023-02-24T11:00:29.245646Z,0.0107,0.618369,GS2B_20230220T170329_031126_N04.00,S2B_OPER_MSI_L2A_TL_ESRI_20230224T110030_A031126_T15TVG_N04.00,INS-NOBS,{10980},10.0,32610,0.09453426329762267
2023-02-25 17:03:01.024,S2A_MSIL2A_20230225T170301_R069_T15TVH_20240818T090527,msi,15TVH,05.10,0.0,EPSG:32615,0.000852,1.02255046040721,69,0.755996,Sentinel-2A,98.82533,0.0,54.6367500594735,0.045667,S2MSI2A,0.000344,1.102291,Sentinel 2,S2A_MSIL2A_20230225T170301_N0510_R069_T15TVH_20240818T090527.SAFE,0.0,156.971187580456,S2A_OPER_MSI_L2A_DS_S2RP_20240818T090527_S20230225T170953_N05.10,0.046523,0.0,3e-06,descending,2024-08-18T09:05:27.000000Z,0.0067,0.025515,GS2A_20230225T170301_040106_N05.10,S2A_OPER_MSI_L2A_TL_S2RP_20240818T090527_A040106_T15TVH_N05.10,INS-NOBS,{10980},10.0,32610,0.03101075466868886
2023-02-25 17:03:01.024,S2A_MSIL2A_20230225T170301_R069_T15TVH_20230228T231309,msi,15TVH,04.00,0.0,EPSG:32615,0.000879,1.02255046040721,69,0.75597,Sentinel-2A,98.821294,0.0,54.6367495889994,0.049916,S2MSI2A,0.000368,1.099787,Sentinel 2,S2A_MSIL2A_20230225T170301_N0400_R069_T15TVH_20230228T231309.SAFE,0.0,156.971189486685,S2A_OPER_MSI_L2A_DS_ESRI_20230228T231310_S20230225T170953_N04.00,0.051156,0.0,0.000361,descending,2023-02-28T23:13:09.399119Z,0.0067,0.0274,GS2A_20230225T170301_040106_N04.00,S2A_OPER_MSI_L2A_TL_ESRI_20230228T231310_A040106_T15TVH_N04.00,INS-NOBS,{10980},10.0,32610,0.031354029263741576
2023-03-27 16:59:21.024,S2A_MSIL2A_20230327T165921_R069_T15TVG_20240827T031231,msi,15TVG,05.10,0.134791,EPSG:32615,2.45177,1.00696371028633,69,0.0,Sentinel-2A,26.217628,0.009091,42.0758023731646,0.318808,S2MSI2A,0.738037,69.271314,Sentinel 2,S2A_MSIL2A_20230327T165921_N0510_R069_T15TVG_20240827T031231.SAFE,0.0,154.381872438794,S2A_OPER_MSI_L2A_DS_S2RP_20240827T031231_S20230327T170854_N05.10,2.847562,0.239147,0.076984,descending,2024-08-27T03:12:31.000000Z,0.0001,0.542427,GS2A_20230327T165921_040535_N05.10,S2A_OPER_MSI_L2A_TL_S2RP_20240827T031231_A040535_T15TVG_N05.10,INS-NOBS,{10980},10.0,32610,0.06931823121087678
2023-03-27 16:59:21.024,S2A_MSIL2A_20230327T165921_R069_T15TVG_20230328T025736,msi,15TVG,05.09,0.056662,EPSG:32615,2.427265,1.00696371028633,69,0.0,Sentinel-2A,26.225168,0.008782,42.0758017268258,0.318088,S2MSI2A,0.737622,69.345391,Sentinel 2,S2A_MSIL2A_20230327T165921_N0509_R069_T15TVG_20230328T025736.SAFE,0.0,154.381875282227,S2A_OPER_MSI_L2A_DS_MSFT_20230328T025737_S20230327T170854_N05.09,2.821474,0.257458,0.076121,descending,2023-03-28T02:57:36.464597Z,0.0001,0.547443,GS2A_20230327T165921_040535_N05.09,S2A_OPER_MSI_L2A_TL_MSFT_20230328T025737_A040535_T15TVG_N05.09,INS-NOBS,{10980},10.0,32610,0.07233462118068024
2023-04-06 16:58:51.024,S2A_MSIL2A_20230406T165851_R069_T15TVH_20240827T150214,msi,15TVH,05.10,0.101501,EPSG:32615,0.761303,1.00122395185342,69,0.593747,Sentinel-2A,9e-05,0.0,39.0221187902477,0.001362,S2MSI2A,0.37286,98.22613,Sentinel 2,S2A_MSIL2A_20230406T165851_N0510_R069_T15TVH_20240827T150214.SAFE,0.0,153.909701772879,S2A_OPER_MSI_L2A_DS_S2RP_20240827T150214_S20230406T170330_N05.10,0.762885,0.195126,0.00022,descending,2024-08-27T15:02:14.000000Z,0.0064,0.341412,GS2A_20230406T165851_040678_N05.10,S2A_OPER_MSI_L2A_TL_S2RP_20240827T150214_A040678_T15TVH_N05.10,INS-NOBS,{10980},10.0,32610,0.1047692378356896
2023-04-06 16:58:51.024,S2A_MSIL2A_20230406T165851_R069_T15TVH_20230407T023307,msi,15TVH,05.09,0.040833,EPSG:32615,0.718251,1.00122395185342,69,0.593319,Sentinel-2A,0.00012,0.0,39.0221182580128,0.001315,S2MSI2A,0.372204,98.313302,Sentinel 2,S2A_MSIL2A_20230406T165851_N0509_R069_T15TVH_20230407T023307.SAFE,0.0,153.909704247077,S2A_OPER_MSI_L2A_DS_MSFT_20230407T023308_S20230406T170330_N05.09,0.719759,0.210568,0.000194,descending,2023-04-07T02:33:07.313232Z,0.0064,0.34322,GS2A_20230406T165851_040678_N05.09,S2A_OPER_MSI_L2A_TL_MSFT_20230407T023308_A040678_T15TVH_N05.09,INS-NOBS,{10980},10.0,32610,0.11087265361088332
2023-04-06 16:58:51.024,S2A_MSIL2A_20230406T165851_R069_T15TVG_20240827T150214,msi,15TVG,05.10,0.127843,EPSG:32615,0.785153,1.00122395185342,69,0.0,Sentinel-2A,0.000292,0.003132,38.1924686103579,0.010511,S2MSI2A,2.953802,95.476431,Sentinel 2,S2A_MSIL2A_20230406T165851_N0510_R069_T15TVG_20240827T150214.SAFE,0.0,153.513678452482,S2A_OPER_MSI_L2A_DS_S2RP_20240827T150214_S20230406T170330_N05.10,0.799244,0.150361,0.00358,descending,2024-08-27T15:02:14.000000Z,0.0003,0.488894,GS2A_20230406T165851_040678_N05.10,S2A_OPER_MSI_L2A_TL_S2RP_20240827T150214_A040678_T15TVG_N05.10,INS-NOBS,{10980},10.0,32610,0.10782433475245778
2023-04-06 16:58:51.024,S2A_MSIL2A_20230406T165851_R069_T15TVG_20230407T033036,msi,15TVG,05.09,0.049107,EPSG:32615,0.773494,1.00122395185342,69,3e-06,Sentinel-2A,0.000534,0.002943,38.1924679403737,0.0121,S2MSI2A,2.953709,95.53715,Sentinel 2,S2A_MSIL2A_20230406T165851_N0509_R069_T15TVG_20230407T033036.SAFE,0.0,153.513681520746,S2A_OPER_MSI_L2A_DS_MSFT_20230407T033037_S20230406T170330_N05.09,0.789407,0.166356,0.003812,descending,2023-04-07T03:30:36.648507Z,0.0003,0.500795,GS2A_20230406T165851_040678_N05.09,S2A_OPER_MSI_L2A_TL_MSFT_20230407T033037_A040678_T15TVG_N05.09,INS-NOBS,{10980},10.0,32610,0.11235302410338156
2023-04-11 16:58:49.024,S2B_MSIL2A_20230411T165849_R069_T15TVG_20240827T133521,msi,15TVG,05.10,0.116725,EPSG:32615,3.829732,0.998348278166791,69,0.0,Sentinel-2B,0.000345,0.0,36.3233968326334,0.004244,S2MSI2A,4.737134,90.519983,Sentinel 2,S2B_MSIL2A_20230411T165849_N0510_R069_T15TVG_20240827T133521.SAFE,0.0,153.012851298362,S2B_OPER_MSI_L2A_DS_S2RP_20240827T133521_S20230411T170900_N05.10,3.834984,0.285168,0.001009,descending,2024-08-27T13:35:21.000000Z,0.0214,0.505659,GS2B_20230411T165849_031841_N05.10,S2B_OPER_MSI_L2A_TL_S2RP_20240827T133521_A031841_T15TVG_N05.10,INS-NOBS,{10980},10.0,32610,0.10339460135143126
2023-04-11 16:58:49.024,S2B_MSIL2A_20230411T165849_R069_T15TVG_20230412T004048,msi,15TVG,05.09,0.057087,EPSG:32615,3.811918,0.998348278166791,69,0.0,Sentinel-2B,0.000471,0.0,36.3233969482704,0.00432,S2MSI2A,4.737974,90.583187,Sentinel 2,S2B_MSIL2A_20230411T165849_N0509_R069_T15TVG_20230412T004048.SAFE,0.0,153.012850751737,S2B_OPER_MSI_L2A_DS_MSFT_20230412T004049_S20230411T170900_N05.09,3.817273,0.290384,0.001035,descending,2023-04-12T00:40:48.442916Z,0.0214,0.513625,GS2B_20230411T165849_031841_N05.09,S2B_OPER_MSI_L2A_TL_MSFT_20230412T004049_A031841_T15TVG_N05.09,INS-NOBS,{10980},10.0,32610,0.10886345179543722
2023-04-14 17:08:49.024,S2B_MSIL2A_20230414T170849_R112_T15TVH_20240904T073928,msi,15TVH,05.10,0.084383,EPSG:32615,2.598643,0.996629338437246,112,16.573313,Sentinel-2B,0.0,0.422503,35.2898761573031,0.406377,S2MSI2A,1.490947,94.081038,Sentinel 2,S2B_MSIL2A_20230414T170849_N0510_R112_T15TVH_20240904T073928.SAFE,0.0,157.135147641871,S2B_OPER_MSI_L2A_DS_S2RP_20240904T073928_S20230414T170946_N05.10,3.126588,0.47216,0.121567,ascending,2024-09-04T07:39:28.000000Z,0.0244,0.32238,GS2B_20230414T170849_031884_N05.10,S2B_OPER_MSI_L2A_TL_S2RP_20240904T073928_A031884_T15TVH_N05.10,INS-NOBS,{10980},10.0,32610,0.09542935572512178
2023-04-14 17:08:49.024,S2B_MSIL2A_20230414T170849_R112_T15TVH_20230415T000005,msi,15TVH,05.09,0.047584,EPSG:32615,2.591225,0.996629338437246,112,16.566475,Sentinel-2B,0.0,0.425435,35.289876646139,0.406129,S2MSI2A,1.489191,94.113308,Sentinel 2,S2B_MSIL2A_20230414T170849_N0509_R112_T15TVH_20230415T000005.SAFE,0.0,157.135144833993,S2B_OPER_MSI_L2A_DS_MSFT_20230415T000006_S20230414T170946_N05.09,3.119536,0.480412,0.122182,ascending,2023-04-15T00:00:05.501869Z,0.0244,0.324536,GS2B_20230414T170849_031884_N05.09,S2B_OPER_MSI_L2A_TL_MSFT_20230415T000006_A031884_T15TVH_N05.09,INS-NOBS,{10980},10.0,32610,0.09812255520999554
2023-04-26 16:58:51.024,S2A_MSIL2A_20230426T165851_R069_T15TVG_20230427T014515,msi,15TVG,05.09,0.058179,EPSG:32615,1.316132,0.989950543029699,69,0.092389,Sentinel-2A,0.000229,0.039682,31.1924374663916,0.643681,S2MSI2A,10.539909,86.334568,Sentinel 2,S2A_MSIL2A_20230426T165851_N0509_R069_T15TVG_20230427T014515.SAFE,0.0,151.011334536474,S2A_OPER_MSI_L2A_DS_MSFT_20230427T014516_S20230426T170402_N05.09,2.074823,0.531634,0.11501,descending,2023-04-27T01:45:15.566493Z,0.0002,0.420978,GS2A_20230426T165851_040964_N05.09,S2A_OPER_MSI_L2A_TL_MSFT_20230427T014516_A040964_T15TVG_N05.09,INS-NOBS,{10980},10.0,32610,0.12984733116606015
2023-05-01 16:58:49.024,S2B_MSIL2A_20230501T165849_R069_T15TVH_20240831T075937,msi,15TVH,05.10,0.097339,EPSG:32615,0.383396,0.98729470793104,69,0.77366,Sentinel-2B,0.0,0.0,30.4902509681103,0.001134,S2MSI2A,5.194176,93.817395,Sentinel 2,S2B_MSIL2A_20230501T165849_N0510_R069_T15TVH_20240831T075937.SAFE,0.0,150.822402822205,S2B_OPER_MSI_L2A_DS_S2RP_20240831T075937_S20230501T170329_N05.10,0.384727,0.252035,0.000197,descending,2024-08-31T07:59:37.000000Z,0.0216,0.254322,GS2B_20230501T165849_032127_N05.10,S2B_OPER_MSI_L2A_TL_S2RP_20240831T075937_A032127_T15TVH_N05.10,INS-NOBS,{10980},10.0,32610,0.126693958016726
2023-05-01 16:58:49.024,S2B_MSIL2A_20230501T165849_R069_T15TVH_20230711T232327,msi,15TVH,05.09,0.055677,EPSG:32615,0.376685,0.98729470793104,69,0.775386,Sentinel-2B,6.7e-05,0.0,30.4902510216982,0.001073,S2MSI2A,5.196276,93.855244,Sentinel 2,S2B_MSIL2A_20230501T165849_N0509_R069_T15TVH_20230711T232327.SAFE,0.0,150.822402545058,S2B_OPER_MSI_L2A_DS_MSFT_20230711T232328_S20230501T170329_N05.09,0.377963,0.26077,0.000204,descending,2023-07-11T23:23:27.579979Z,0.0216,0.254006,GS2B_20230501T165849_032127_N05.09,S2B_OPER_MSI_L2A_TL_MSFT_20230711T232328_A032127_T15TVH_N05.09,INS-NOBS,{10980},10.0,32610,0.13063081855734954
2023-05-01 16:58:49.024,S2B_MSIL2A_20230501T165849_R069_T15TVG_20240831T075937,msi,15TVG,05.10,0.145919,EPSG:32615,1.265822,0.98729470793104,69,0.0,Sentinel-2B,0.000159,0.0,29.681705578845,0.002382,S2MSI2A,18.106987,79.786515,Sentinel 2,S2B_MSIL2A_20230501T165849_N0510_R069_T15TVG_20240831T075937.SAFE,0.0,150.179754831092,S2B_OPER_MSI_L2A_DS_S2RP_20240831T075937_S20230501T170329_N05.10,1.268884,0.313576,0.00068,descending,2024-08-31T07:59:37.000000Z,0.0214,0.377958,GS2B_20230501T165849_032127_N05.10,S2B_OPER_MSI_L2A_TL_S2RP_20240831T075937_A032127_T15TVG_N05.10,INS-NOBS,{10980},10.0,32610,0.13933827230833745
2023-05-01 16:58:49.024,S2B_MSIL2A_20230501T165849_R069_T15TVG_20230711T232428,msi,15TVG,05.09,0.075829,EPSG:32615,1.238815,0.98729470793104,69,0.0,Sentinel-2B,0.000269,0.0,29.6817057060021,0.002021,S2MSI2A,18.113489,79.856563,Sentinel 2,S2B_MSIL2A_20230501T165849_N0509_R069_T15TVG_20230711T232428.SAFE,0.0,150.179754200412,S2B_OPER_MSI_L2A_DS_MSFT_20230711T232429_S20230501T170329_N05.09,1.241532,0.334903,0.000697,descending,2023-07-11T23:24:28.466068Z,0.0214,0.377417,GS2B_20230501T165849_032127_N05.09,S2B_OPER_MSI_L2A_TL_MSFT_20230711T232429_A032127_T15TVG_N05.09,INS-NOBS,{10980},10.0,32610,0.143359783922372
